GEO.id,GEO.display-label,GOVTYPE.id,GOVTYPE.display-label,PENITEM.id,PENITEM.display-label,AMOUNT
0400000US20,Kansas,1,State and Local ,39,   Other payments,66139
0400000US20,Kansas,1,State and Local ,4,   Total cash and investment holdings,18000753
0400000US20,Kansas,1,State and Local ,41,   Total cash and short-term investments,507610
0400000US20,Kansas,1,State and Local ,411,   Cash and demand deposits,159369
0400000US20,Kansas,1,State and Local ,412,"   Time, savings deposits and nonfederal short-term investments",348241
0400000US20,Kansas,1,State and Local ,42,   Total securities,15634156
0400000US20,Kansas,1,State and Local ,421,   Governmental securities,2416409
0400000US20,Kansas,1,State and Local ,4211,   Federal government,2318693
0400000US20,Kansas,1,State and Local ,42111,   U.S. Treasury,1794116
0400000US20,Kansas,1,State and Local ,42112,   Federal agency,524577
0400000US20,Kansas,1,State and Local ,4212,   State and local government,97716
0400000US20,Kansas,1,State and Local ,422,   Nongovernmental securities,13217747
0400000US20,Kansas,1,State and Local ,4221,   Corporate bonds,1848765
0400000US20,Kansas,1,State and Local ,4222,   Corporate stocks,6429551
0400000US20,Kansas,1,State and Local ,4223,   Mortgages,0
0400000US20,Kansas,1,State and Local ,4224,   Funds held in trust,20028
0400000US20,Kansas,1,State and Local ,4225,   Foreign and international securities,4888556
0400000US20,Kansas,1,State and Local ,4229,   Other nongovernmental securities,30847
0400000US20,Kansas,1,State and Local ,43,   Total other investments,1858987
0400000US20,Kansas,1,State and Local ,431,   Real property,218737
0400000US20,Kansas,1,State and Local ,432,   Miscellaneous investments,1640250
0400000US20,Kansas,1,State and Local ,6,   Total Membership,203549
0400000US20,Kansas,1,State and Local ,61,   Active membership,158434
0400000US20,Kansas,1,State and Local ,62,   Inactive membership,45115
0400000US20,Kansas,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,93376
0400000US20,Kansas,1,State and Local ,8,   Covered payroll,N
0400000US20,Kansas,1,State and Local ,9,   Pension obligations,N
0400000US20,Kansas,2,State,1,   Total Contributions,1098071
0400000US20,Kansas,2,State,11,   Employee contributions,338499
0400000US20,Kansas,2,State,12,   Government contributions,759572
0400000US20,Kansas,2,State,121,   State government contributions,500507
0400000US20,Kansas,2,State,122,   Local government contributions,259065
0400000US20,Kansas,2,State,2,   Earnings on investments,2605497
0400000US20,Kansas,2,State,3,   Total payments,1537226
0400000US20,Kansas,2,State,31,   Benefits,1418516
0400000US20,Kansas,2,State,32,   Withdrawals,56971
0400000US20,Kansas,2,State,39,   Other payments,61739
0400000US20,Kansas,2,State,4,   Total cash and investment holdings,16532360
0400000US20,Kansas,2,State,41,   Total cash and short-term investments,464651
0400000US20,Kansas,2,State,411,   Cash and demand deposits,156130
0400000US20,Kansas,2,State,412,"   Time, savings deposits and nonfederal short-term investments",308521
0400000US20,Kansas,2,State,42,   Total securities,14312192
0400000US20,Kansas,2,State,421,   Governmental securities,2264787
0400000US20,Kansas,2,State,4211,   Federal government,2171293
0400000US20,Kansas,2,State,42111,   U.S. Treasury,1760565
0400000US20,Kansas,2,State,42112,   Federal agency,410728
0400000US20,Kansas,2,State,4212,   State and local government,93494
0400000US20,Kansas,2,State,422,   Nongovernmental securities,12047405
0400000US20,Kansas,2,State,4221,   Corporate bonds,1701024
0400000US20,Kansas,2,State,4222,   Corporate stocks,5689047
0400000US20,Kansas,2,State,4223,   Mortgages,0
0400000US20,Kansas,2,State,4224,   Funds held in trust,0
0400000US20,Kansas,2,State,4225,   Foreign and international securities,4650936
0400000US20,Kansas,2,State,4229,   Other nongovernmental securities,6398
0400000US20,Kansas,2,State,43,   Total other investments,1755517
0400000US20,Kansas,2,State,431,   Real property,217743
0400000US20,Kansas,2,State,432,   Miscellaneous investments,1537774
0400000US20,Kansas,2,State,6,   Total Membership,200286
0400000US20,Kansas,2,State,61,   Active membership,155446
0400000US20,Kansas,2,State,62,   Inactive membership,44840
0400000US20,Kansas,2,State,7,   Total beneficiaries receiving periodic benefit payments,90314
0400000US20,Kansas,2,State,8,   Covered payroll,6509809
0400000US20,Kansas,2,State,9,   Pension obligations,24328670
0400000US20,Kansas,3,Local,1,   Total Contributions,X
0400000US20,Kansas,3,Local,11,   Employee contributions,X
0400000US20,Kansas,3,Local,12,   Government contributions,X
0400000US20,Kansas,3,Local,121,   State government contributions,X
0400000US20,Kansas,3,Local,122,   Local government contributions,X
0400000US20,Kansas,3,Local,2,   Earnings on investments,X
0400000US20,Kansas,3,Local,3,   Total payments,X
0400000US20,Kansas,3,Local,31,   Benefits,X
0400000US20,Kansas,3,Local,32,   Withdrawals,X
0400000US20,Kansas,3,Local,39,   Other payments,X
0400000US20,Kansas,3,Local,4,   Total cash and investment holdings,X
0400000US20,Kansas,3,Local,41,   Total cash and short-term investments,X
0400000US20,Kansas,3,Local,411,   Cash and demand deposits,X
0400000US20,Kansas,3,Local,412,"   Time, savings deposits and nonfederal short-term investments",X
0400000US20,Kansas,3,Local,42,   Total securities,X
0400000US20,Kansas,3,Local,421,   Governmental securities,X
0400000US20,Kansas,3,Local,4211,   Federal government,X
0400000US20,Kansas,3,Local,42111,   U.S. Treasury,X
0400000US20,Kansas,3,Local,42112,   Federal agency,X
0400000US20,Kansas,3,Local,4212,   State and local government,X
0400000US20,Kansas,3,Local,422,   Nongovernmental securities,X
0400000US20,Kansas,3,Local,4221,   Corporate bonds,X
0400000US20,Kansas,3,Local,4222,   Corporate stocks,X
0400000US20,Kansas,3,Local,4223,   Mortgages,X
0400000US20,Kansas,3,Local,4224,   Funds held in trust,X
0400000US20,Kansas,3,Local,4225,   Foreign and international securities,X
0400000US20,Kansas,3,Local,4229,   Other nongovernmental securities,X
0400000US20,Kansas,3,Local,43,   Total other investments,X
0400000US20,Kansas,3,Local,431,   Real property,X
0400000US20,Kansas,3,Local,432,   Miscellaneous investments,X
0400000US20,Kansas,3,Local,6,   Total Membership,X
0400000US20,Kansas,3,Local,61,   Active membership,X
0400000US20,Kansas,3,Local,62,   Inactive membership,X
0400000US20,Kansas,3,Local,7,   Total beneficiaries receiving periodic benefit payments,X
0400000US20,Kansas,3,Local,8,   Covered payroll,X
0400000US20,Kansas,3,Local,9,   Pension obligations,X
0400000US21,Kentucky,1,State and Local ,1,   Total Contributions,1998527
0400000US21,Kentucky,1,State and Local ,11,   Employee contributions,611887
0400000US21,Kentucky,1,State and Local ,12,   Government contributions,1386640
0400000US21,Kentucky,1,State and Local ,121,   State government contributions,896713
0400000US21,Kentucky,1,State and Local ,122,   Local government contributions,489927
0400000US21,Kentucky,1,State and Local ,2,   Earnings on investments,4126656
0400000US21,Kentucky,1,State and Local ,3,   Total payments,3632160
0400000US21,Kentucky,1,State and Local ,31,   Benefits,3457213
0400000US21,Kentucky,1,State and Local ,32,   Withdrawals,53922
0400000US21,Kentucky,1,State and Local ,39,   Other payments,121025
0400000US21,Kentucky,1,State and Local ,4,   Total cash and investment holdings,30135351
0400000US21,Kentucky,1,State and Local ,41,   Total cash and short-term investments,1379601
0400000US21,Kentucky,1,State and Local ,411,   Cash and demand deposits,59285
0400000US21,Kentucky,1,State and Local ,412,"   Time, savings deposits and nonfederal short-term investments",1320316
0400000US21,Kentucky,1,State and Local ,42,   Total securities,26557978
0400000US21,Kentucky,1,State and Local ,421,   Governmental securities,1435531
0400000US21,Kentucky,1,State and Local ,4211,   Federal government,928424
0400000US21,Kentucky,1,State and Local ,42111,   U.S. Treasury,711070
0400000US21,Kentucky,1,State and Local ,42112,   Federal agency,217354
0400000US21,Kentucky,1,State and Local ,4212,   State and local government,507107
0400000US21,Kentucky,1,State and Local ,422,   Nongovernmental securities,25122447
0400000US21,Kentucky,1,State and Local ,4221,   Corporate bonds,5732806
0400000US21,Kentucky,1,State and Local ,4222,   Corporate stocks,15841141
0400000US21,Kentucky,1,State and Local ,4223,   Mortgages,387383
0400000US21,Kentucky,1,State and Local ,4224,   Funds held in trust,4274
0400000US21,Kentucky,1,State and Local ,4225,   Foreign and international securities,3120748
0400000US21,Kentucky,1,State and Local ,4229,   Other nongovernmental securities,36095
0400000US21,Kentucky,1,State and Local ,43,   Total other investments,2197772
0400000US21,Kentucky,1,State and Local ,431,   Real property,1157775
0400000US21,Kentucky,1,State and Local ,432,   Miscellaneous investments,1039997
0400000US21,Kentucky,1,State and Local ,6,   Total Membership,345906
0400000US21,Kentucky,1,State and Local ,61,   Active membership,223085
0400000US21,Kentucky,1,State and Local ,62,   Inactive membership,122821
0400000US21,Kentucky,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,145315
0400000US21,Kentucky,1,State and Local ,8,   Covered payroll,N
0400000US21,Kentucky,1,State and Local ,9,   Pension obligations,N
0400000US21,Kentucky,2,State,1,   Total Contributions,1955950
0400000US21,Kentucky,2,State,11,   Employee contributions,602142
0400000US21,Kentucky,2,State,12,   Government contributions,1353808
0400000US21,Kentucky,2,State,121,   State government contributions,894601
0400000US21,Kentucky,2,State,122,   Local government contributions,459207
0400000US21,Kentucky,2,State,2,   Earnings on investments,4017874
0400000US21,Kentucky,2,State,3,   Total payments,3567223
0400000US21,Kentucky,2,State,31,   Benefits,3397170
0400000US21,Kentucky,2,State,32,   Withdrawals,53902
0400000US21,Kentucky,2,State,39,   Other payments,116151
0400000US21,Kentucky,2,State,4,   Total cash and investment holdings,29386161
0400000US21,Kentucky,2,State,41,   Total cash and short-term investments,1318433
0400000US21,Kentucky,2,State,411,   Cash and demand deposits,44012
0400000US21,Kentucky,2,State,412,"   Time, savings deposits and nonfederal short-term investments",1274421
0400000US21,Kentucky,2,State,42,   Total securities,25929557
0400000US21,Kentucky,2,State,421,   Governmental securities,1372976
0400000US21,Kentucky,2,State,4211,   Federal government,870180
0400000US21,Kentucky,2,State,42111,   U.S. Treasury,710505
0400000US21,Kentucky,2,State,42112,   Federal agency,159675
0400000US21,Kentucky,2,State,4212,   State and local government,502796
0400000US21,Kentucky,2,State,422,   Nongovernmental securities,24556581
0400000US21,Kentucky,2,State,4221,   Corporate bonds,5656370
0400000US21,Kentucky,2,State,4222,   Corporate stocks,15439409
0400000US21,Kentucky,2,State,4223,   Mortgages,387383
0400000US21,Kentucky,2,State,4224,   Funds held in trust,0
0400000US21,Kentucky,2,State,4225,   Foreign and international securities,3037325
0400000US21,Kentucky,2,State,4229,   Other nongovernmental securities,36094
0400000US21,Kentucky,2,State,43,   Total other investments,2138171
0400000US21,Kentucky,2,State,431,   Real property,1098184
0400000US21,Kentucky,2,State,432,   Miscellaneous investments,1039987
0400000US21,Kentucky,2,State,6,   Total Membership,344788
0400000US21,Kentucky,2,State,61,   Active membership,221968
0400000US21,Kentucky,2,State,62,   Inactive membership,122820
0400000US21,Kentucky,2,State,7,   Total beneficiaries receiving periodic benefit payments,143501
0400000US21,Kentucky,2,State,8,   Covered payroll,8244306
0400000US21,Kentucky,2,State,9,   Pension obligations,56611376
0400000US21,Kentucky,3,Local,1,   Total Contributions,42577
0400000US21,Kentucky,3,Local,11,   Employee contributions,9745
0400000US21,Kentucky,3,Local,12,   Government contributions,32832
0400000US21,Kentucky,3,Local,121,   State government contributions,2112
0400000US21,Kentucky,3,Local,122,   Local government contributions,30720
0400000US21,Kentucky,3,Local,2,   Earnings on investments,108782
0400000US21,Kentucky,3,Local,3,   Total payments,64937
0400000US21,Kentucky,3,Local,31,   Benefits,60043
0400000US21,Kentucky,3,Local,32,   Withdrawals,20
0400000US21,Kentucky,3,Local,39,   Other payments,4874
0400000US21,Kentucky,3,Local,4,   Total cash and investment holdings,749190
0400000US21,Kentucky,3,Local,41,   Total cash and short-term investments,61168
0400000US21,Kentucky,3,Local,411,   Cash and demand deposits,15273
0400000US21,Kentucky,3,Local,412,"   Time, savings deposits and nonfederal short-term investments",45895
0400000US21,Kentucky,3,Local,42,   Total securities,628421
0400000US21,Kentucky,3,Local,421,   Governmental securities,62555
0400000US21,Kentucky,3,Local,4211,   Federal government,58244
0400000US21,Kentucky,3,Local,42111,   U.S. Treasury,565
0400000US21,Kentucky,3,Local,42112,   Federal agency,57679
0400000US21,Kentucky,3,Local,4212,   State and local government,4311
0400000US21,Kentucky,3,Local,422,   Nongovernmental securities,565866
0400000US21,Kentucky,3,Local,4221,   Corporate bonds,76436
0400000US21,Kentucky,3,Local,4222,   Corporate stocks,401732
0400000US21,Kentucky,3,Local,4223,   Mortgages,0
0400000US21,Kentucky,3,Local,4224,   Funds held in trust,4274
0400000US21,Kentucky,3,Local,4225,   Foreign and international securities,83423
0400000US21,Kentucky,3,Local,4229,   Other nongovernmental securities,1
0400000US21,Kentucky,3,Local,43,   Total other investments,59601
0400000US21,Kentucky,3,Local,431,   Real property,59591
0400000US21,Kentucky,3,Local,432,   Miscellaneous investments,10
0400000US21,Kentucky,3,Local,6,   Total Membership,1118
0400000US21,Kentucky,3,Local,61,   Active membership,1117
0400000US21,Kentucky,3,Local,62,   Inactive membership,1
0400000US21,Kentucky,3,Local,7,   Total beneficiaries receiving periodic benefit payments,1814
0400000US21,Kentucky,3,Local,8,   Covered payroll,N
0400000US21,Kentucky,3,Local,9,   Pension obligations,N
0400000US22,Louisiana,1,State and Local ,1,   Total Contributions,4182069
0400000US22,Louisiana,1,State and Local ,11,   Employee contributions,753030
